,AGE,AST,BLK,DREB,EXP,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,HEIGHT,LOSES,MIN,NUM,OREB,PF,PLAYER,PLAYER_ID,PLUS_MINUS,POSITION,PTS,REB,SEASON,STL,TOV,TeamID,Unnamed: 0,WEIGHT,WINS,WL
0,26.0,5.866666666666666,0.26666666666666666,4.293333333333333,4,7.72,2.853333333333333,0.35898666666666657,19.84,8.813333333333333,0.4406,7.2666666666666675,6.506666666666668,0.8647999999999998,75.0,6-3,37.0,35.89333333333333,0,0.6133333333333333,2.026666666666667,Damian Lillard,203081,1.0533333333333332,G,26.986666666666668,4.906666666666666,2016,0.9066666666666666,2.6266666666666665,1610612757,0,195,38.0,
1,28.0,3.1538461538461537,0.3692307692307693,3.246153846153846,6,1.8153846153846156,0.476923076923077,0.20490769230769232,8.492307692307692,3.615384615384616,0.4099846153846153,1.5846153846153843,1.3076923076923077,0.4606461538461538,65.0,6-7,31.0,25.476923076923075,1,0.5538461538461539,1.8615384615384616,Evan Turner,202323,-2.7384615384615385,G-F,9.015384615384617,3.8,2016,0.8153846153846154,1.5384615384615383,1610612757,1,220,34.0,
2,25.0,3.5625,0.525,2.8625,3,5.4875,2.3125,0.4125499999999999,18.0125,8.65,0.4757,3.675,3.35,0.7951875,80.0,6-3,40.0,34.85,3,0.75,2.525,CJ McCollum,203468,0.775,G,22.9625,3.6125,2016,0.9,2.15,1610612757,2,190,40.0,
3,24.0,1.1428571428571428,0.9090909090909092,2.805194805194805,4,2.51948051948052,0.8831168831168831,0.28805194805194795,8.103896103896103,4.077922077922079,0.4833376623376622,1.6103896103896105,1.0,0.34470129870129873,77.0,6-9,39.0,28.818181818181817,4,1.6233766233766234,2.7792207792207795,Maurice Harkless,203090,0.5844155844155844,F,10.03896103896104,4.428571428571429,2016,1.103896103896104,1.1168831168831168,1610612757,3,220,38.0,
6,26.0,1.6229508196721312,0.7213114754098361,6.131147540983608,6,3.4754098360655736,1.147540983606557,0.30467213114754105,7.639344262295082,3.0,0.3957213114754099,2.2295081967213117,1.5737704918032789,0.5398852459016393,61.0,6-9,28.0,29.098360655737704,8,1.2622950819672132,1.6721311475409837,Al-Farouq Aminu,202329,0.3442622950819672,F,8.721311475409836,7.39344262295082,2016,0.9836065573770492,1.540983606557377,1610612757,6,220,33.0,
8,25.0,0.9594594594594594,0.3783783783783784,2.8378378378378377,4,2.8783783783783785,1.0,0.3093378378378379,5.108108108108109,1.9729729729729732,0.36277027027027015,0.5405405405405406,0.472972972972973,0.1903108108108108,74.0,7-1,37.0,16.54054054054054,11,0.3648648648648649,2.324324324324324,Meyers Leonard,203086,-0.3783783783783784,F-C,5.418918918918918,3.202702702702702,2016,0.17567567567567569,0.472972972972973,1610612757,8,255,37.0,
9,28.0,0.5652173913043478,0.4782608695652174,3.217391304347826,6,0.0,0.0,0.0,3.0869565217391304,1.6304347826086956,0.4649130434782609,1.7608695652173914,1.0869565217391304,0.3578043478260869,46.0,6-10,27.0,17.08695652173913,17,2.0869565217391304,2.9782608695652173,Ed Davis,202334,-2.8043478260869565,F,4.3478260869565215,5.304347826086956,2016,0.32608695652173914,0.8043478260869565,1610612757,9,245,19.0,
10,21.0,0.4189189189189189,0.3648648648648649,3.45945945945946,2,0.2702702702702703,0.0945945945945946,0.04932432432432432,3.6486486486486487,1.7567567567567568,0.4091216216216216,1.2702702702702702,0.8108108108108109,0.2705,74.0,6-9,36.0,17.121621621621617,21,1.7702702702702702,2.081081081081081,Noah Vonleh,203943,-1.1756756756756757,F,4.418918918918919,5.229729729729731,2016,0.40540540540540543,0.8648648648648649,1610612757,10,245,38.0,
11,25.0,1.1898734177215189,0.2531645569620253,2.6202531645569622,3,3.8227848101265822,1.6962025316455696,0.39682278481012656,8.189873417721516,3.835443037974684,0.4579113924050632,1.5696202531645569,1.3291139240506329,0.4523291139240507,79.0,6-6,40.0,28.582278481012654,23,0.2405063291139241,2.1645569620253164,Allen Crabbe,203459,-1.4810126582278482,G,10.69620253164557,2.8607594936708862,2016,0.6835443037974683,0.7848101265822784,1610612757,11,215,39.0,
12,22.0,1.892307692307692,1.1384615384615384,4.815384615384615,2,0.015384615384615384,0.0,0.0,8.215384615384616,4.1692307692307695,0.5165692307692309,3.2307692307692313,1.8461538461538465,0.3938307692307692,65.0,7-0,31.0,21.430769230769233,27,2.3692307692307693,2.476923076923077,Jusuf Nurkic,203994,-0.8,C,10.184615384615384,7.184615384615384,2016,0.7692307692307693,2.2,1610612757,12,280,34.0,
0,23.0,1.0666666666666669,0.5866666666666667,3.3866666666666667,1,0.02666666666666667,0.0,0.0,6.413333333333332,3.4,0.4847066666666667,2.013333333333333,1.346666666666667,0.40802666666666665,75.0,7-0,46.0,18.88,0,1.1333333333333333,1.96,Willie Cauley-Stein,1626161,-2.72,C,8.146666666666668,4.52,2016,0.7066666666666667,0.92,1610612758,0,240,29.0,
3,29.0,4.588235294117646,0.1323529411764706,1.897058823529412,7,2.573529411764706,1.0735294117647058,0.341970588235294,10.5,5.0,0.4682352941176469,2.514705882352941,2.161764705882353,0.6377205882352941,68.0,6-0,42.0,30.411764705882355,7,0.3382352941176471,1.75,Darren Collison,201954,-1.9558823529411764,G,13.235294117647056,2.235294117647059,2016,0.9852941176470588,1.6764705882352942,1610612758,3,175,26.0,
5,25.0,1.2567567567567568,0.08108108108108109,1.7432432432432432,2,4.162162162162162,1.6216216216216215,0.34671621621621623,7.364864864864866,2.7972972972972974,0.3532162162162162,0.8648648648648649,0.6891891891891891,0.2504594594594595,74.0,6-2,45.0,20.18918918918919,9,0.3648648648648649,1.2972972972972974,Langston Galloway,204038,-0.7972972972972973,G,7.905405405405406,2.108108108108108,2016,0.6216216216216216,0.6216216216216216,1610612758,5,200,29.0,
6,29.0,4.840579710144928,0.08695652173913042,1.9565217391304348,7,1.710144927536232,0.4927536231884058,0.2219855072463768,7.565217391304348,3.4347826086956523,0.41785507246376796,3.1449275362318843,2.5072463768115942,0.5955217391304347,69.0,5-11,44.0,25.11594202898551,10,0.6376811594202898,1.7246376811594204,Ty Lawson,201951,-2.260869565217391,G,9.869565217391305,2.5942028985507246,2016,1.072463768115942,1.8695652173913044,1610612758,6,195,25.0,
8,31.0,2.5846153846153848,0.4307692307692308,2.3384615384615386,6,3.3846153846153846,1.2615384615384615,0.3546615384615384,6.646153846153847,2.815384615384616,0.3869692307692307,1.1384615384615384,0.8923076923076924,0.3997538461538462,65.0,6-6,40.0,26.56923076923077,17,0.4923076923076923,2.169230769230769,Garrett Temple,202066,-2.7384615384615385,G,7.784615384615384,2.8307692307692314,2016,1.2923076923076924,1.2,1610612758,8,195,25.0,
9,24.0,0.8360655737704918,0.09836065573770493,1.8032786885245904,3,2.7868852459016398,1.0655737704918034,0.25559016393442624,6.868852459016392,2.950819672131148,0.36777049180327853,1.524590163934426,1.147540983606557,0.4168524590163935,61.0,6-5,34.0,19.295081967213115,23,0.3114754098360656,1.7704918032786885,Ben McLemore,203463,-2.2131147540983607,G,8.114754098360656,2.114754098360656,2016,0.4754098360655738,1.0163934426229508,1610612758,9,195,27.0,
10,23.0,1.4756097560975612,0.1097560975609756,2.8536585365853657,R,4.621951219512195,1.804878048780488,0.3761341463414634,9.353658536585368,3.987804878048781,0.4130853658536584,0.9268292682926829,0.7804878048780488,0.33821951219512203,82.0,6-4,51.0,22.963414634146343,24,0.4268292682926829,1.4024390243902438,Buddy Hield,1627741,-2.5853658536585367,G,10.560975609756095,3.2804878048780486,2016,0.4634146341463415,1.2317073170731707,1610612758,10,214,31.0,
12,31.0,1.278688524590164,0.09836065573770493,1.901639344262295,9,2.4754098360655736,1.0163934426229508,0.3440491803278688,6.885245901639344,3.0327868852459017,0.4343606557377049,1.524590163934426,1.360655737704918,0.521327868852459,61.0,6-5,38.0,25.885245901639344,40,0.14754098360655735,1.7049180327868851,Arron Afflalo,201167,-4.049180327868854,G,8.442622950819672,2.0491803278688523,2016,0.3442622950819672,0.6885245901639344,1610612758,12,210,23.0,
13,28.0,0.6619718309859155,0.676056338028169,4.014084507042254,8,0.014084507042253518,0.0,0.0,5.521126760563379,3.0422535211267605,0.5559154929577462,0.8732394366197183,0.5352112676056338,0.2661971830985915,71.0,7-0,44.0,19.929577464788725,41,1.6619718309859155,2.422535211267605,Kosta Koufos,201585,-2.183098591549296,C,6.619718309859155,5.676056338028169,2016,0.5070422535211268,0.8591549295774648,1610612758,13,265,27.0,
0,23.0,1.2638888888888888,0.3611111111111111,2.430555555555556,2,0.5555555555555556,0.20833333333333331,0.15740277777777778,2.9027777777777777,1.2916666666666667,0.3688055555555556,0.7916666666666666,0.625,0.21295833333333333,72.0,6-9,19.0,14.152777777777779,1,0.4583333333333333,0.875,Kyle Anderson,203937,2.4861111111111107,G-F,3.4166666666666665,2.888888888888889,2016,0.7083333333333334,0.5416666666666666,1610612759,0,230,53.0,
1,26.0,3.5135135135135136,0.7432432432432432,4.729729729729731,5,5.229729729729731,1.9864864864864864,0.3826216216216216,17.72972972972973,8.594594594594595,0.4860675675675676,7.202702702702703,6.337837837837838,0.8683378378378375,74.0,6-7,20.0,33.486486486486484,2,1.0810810810810811,1.648648648648649,Kawhi Leonard,202695,5.864864864864866,F,25.513513513513512,5.8108108108108105,2016,1.7972972972972974,2.081081081081081,1610612759,1,230,54.0,
2,27.0,0.5789473684210527,0.8026315789473685,4.828947368421051,3,0.0,0.0,0.0,3.4078947368421053,2.1184210526315788,0.5628421052631578,1.2236842105263157,0.8552631578947368,0.3980263157894737,76.0,7-0,21.0,17.486842105263158,3,1.6973684210526316,2.3684210526315788,Dewayne Dedmon,203473,2.513157894736842,C,5.092105263157895,6.526315789473684,2016,0.4868421052631579,0.8026315789473685,1610612759,2,245,55.0,
4,28.0,3.5,0.0375,1.4625,7,4.4375,1.8375,0.3928125,7.7625,3.4125,0.423925,1.0,0.825,0.3143875,80.0,6-0,20.0,21.925,8,0.3,1.3625,Patty Mills,201988,5.1,G,9.4875,1.7625,2016,0.8125,1.2625,1610612759,4,185,60.0,
5,35.0,4.523809523809524,0.031746031746031744,1.6507936507936507,15,1.0952380952380951,0.36507936507936506,0.2288253968253968,9.031746031746033,4.206349206349207,0.4346666666666666,1.8571428571428568,1.3492063492063493,0.44595238095238104,63.0,6-2,17.0,25.20634920634921,9,0.14285714285714285,1.4603174603174602,Tony Parker,2225,2.8253968253968256,G,10.126984126984127,1.7936507936507935,2016,0.5396825396825397,1.4126984126984128,1610612759,5,185,46.0,
6,34.0,1.5696202531645569,0.5063291139240507,3.6962025316455698,11,0.0,0.0,0.0,5.316455696202532,3.1392405063291138,0.5837974683544305,1.4303797468354431,1.0126582278481011,0.3704810126582279,79.0,6-9,21.0,18.734177215189874,10,1.8860759493670889,1.5822784810126582,David Lee,101135,3.9873417721518982,F-C,7.29113924050633,5.582278481012659,2016,0.3924050632911392,1.0379746835443038,1610612759,6,245,58.0,
8,31.0,1.930555555555556,1.2222222222222223,4.875,10,0.7777777777777778,0.3194444444444444,0.2268472222222222,14.569444444444445,6.9444444444444455,0.4800555555555554,3.763888888888889,3.055555555555556,0.6631527777777776,72.0,6-11,20.0,32.43055555555556,12,2.3888888888888893,2.1944444444444446,LaMarcus Aldridge,200746,3.7777777777777777,F,17.26388888888889,7.263888888888888,2016,0.6388888888888888,1.3611111111111112,1610612759,8,260,52.0,
9,30.0,1.8235294117647056,0.8382352941176471,2.8382352941176467,7,4.573529411764706,1.7352941176470589,0.3837205882352941,6.602941176470589,2.588235294117647,0.4000441176470588,0.4705882352941176,0.3970588235294117,0.16176470588235295,68.0,6-6,17.0,26.558823529411764,14,0.4558823529411765,1.7647058823529411,Danny Green,201980,3.941176470588236,G-F,7.308823529411764,3.294117647058824,2016,1.0294117647058822,1.1176470588235294,1610612759,9,215,51.0,
10,36.0,2.34375,1.09375,6.15625,15,1.625,0.875,0.431484375,9.4375,4.734375,0.4931875,2.875,2.03125,0.498625,64.0,7-0,17.0,25.421875,16,1.671875,1.71875,Pau Gasol,2200,3.546875,C,12.375,7.828125,2016,0.375,1.265625,1610612759,10,250,47.0,
11,27.0,1.6153846153846154,0.3205128205128205,1.794871794871795,1,1.3076923076923077,0.38461538461538464,0.15855128205128205,5.397435897435899,2.269230769230769,0.3739871794871794,1.6923076923076923,1.2692307692307692,0.3819230769230769,78.0,6-6,18.0,17.897435897435898,17,0.2564102564102564,1.871794871794872,Jonathon Simmons,203613,2.7051282051282053,G-F,6.1923076923076925,2.051282051282051,2016,0.6025641025641025,0.9743589743589745,1610612759,11,195,60.0,
12,39.0,2.652173913043478,0.2318840579710145,1.8695652173913044,14,3.289855072463768,1.289855072463768,0.3831884057971013,6.36231884057971,2.4782608695652173,0.37018840579710144,1.5507246376811594,1.2463768115942029,0.4166666666666667,69.0,6-6,18.0,18.768115942028984,20,0.4057971014492754,1.7246376811594204,Manu Ginobili,1938,3.739130434782609,G,7.492753623188406,2.27536231884058,2016,1.1884057971014492,1.391304347826087,1610612759,12,205,51.0,
14,24.0,0.6865671641791045,0.41791044776119396,1.1343283582089552,R,2.582089552238806,1.0298507462686568,0.3102388059701493,3.492537313432836,1.537313432835821,0.32558208955223883,0.5074626865671642,0.41791044776119396,0.17723880597014927,67.0,6-10,16.0,11.985074626865673,42,0.3283582089552239,1.1194029850746268,Davis Bertans,202722,1.7313432835820894,F,4.522388059701494,1.462686567164179,2016,0.29850746268656714,0.4776119402985074,1610612759,14,210,51.0,
0,28.0,10.370370370370368,0.382716049382716,8.975308641975309,8,7.197530864197531,2.469135802469136,0.3275308641975309,23.962962962962962,10.17283950617284,0.4251358024691359,10.370370370370368,8.765432098765434,0.8396296296296297,81.0,6-3,35.0,34.592592592592595,0,1.6913580246913582,2.345679012345679,Russell Westbrook,201566,3.0493827160493834,G,31.58024691358025,10.666666666666666,2016,1.6296296296296295,5.407407407407407,1610612760,0,200,46.0,
1,21.0,1.0123456790123455,0.3950617283950617,2.9876543209876543,R,1.9629629629629632,0.6296296296296297,0.2821481481481481,5.938271604938271,2.3703703703703702,0.3927777777777777,0.8271604938271605,0.5432098765432098,0.18312345679012346,81.0,6-11,35.0,20.135802469135804,3,0.5679012345679012,2.469135802469136,Domantas Sabonis,1627734,0.2222222222222222,F,5.91358024691358,3.555555555555556,2016,0.4814814814814815,1.0246913580246917,1610612760,1,240,46.0,
3,25.0,2.626865671641791,0.31343283582089554,3.7611940298507465,3,5.253731343283582,1.8955223880597012,0.3584776119402985,13.910447761194028,6.149253731343284,0.4412388059701493,2.298507462686567,1.7313432835820894,0.5224776119402986,67.0,6-4,28.0,33.208955223880594,5,0.582089552238806,2.3134328358208958,Victor Oladipo,203506,2.582089552238806,G,15.92537313432836,4.343283582089552,2016,1.164179104477612,1.7761194029850746,1610612760,3,210,39.0,
4,24.0,2.03125,0.109375,1.0625,R,0.984375,0.1875,0.13540625,3.484375,1.203125,0.2965781249999999,0.484375,0.265625,0.125,64.0,6-3,28.0,15.1875,6,0.296875,1.234375,Semaj Christon,203902,-2.203125,G,2.859375,1.359375,2016,0.4375,0.671875,1610612760,4,190,36.0,
5,23.0,0.5882352941176471,0.1176470588235294,1.0,R,3.632352941176471,1.3823529411764706,0.3569852941176471,5.014705882352942,1.9705882352941175,0.3890735294117647,0.7205882352941176,0.6470588235294118,0.2936323529411765,68.0,6-6,31.0,15.529411764705882,8,0.2647058823529412,1.6764705882352942,Alex Abrines,203518,-0.014705882352941175,G-F,5.970588235294117,1.2647058823529411,2016,0.5441176470588235,0.4852941176470588,1610612760,5,190,37.0,
6,23.0,0.575,0.9875,2.0875,2,1.45,0.5375,0.274775,4.1,1.9,0.4734999999999999,1.8375,1.125,0.384375,80.0,6-9,37.0,19.15,9,0.475,1.8625,Jerami Grant,203924,-2.3375,F,5.4625,2.5625,2016,0.4125,0.55,1610612760,6,210,43.0,
7,25.0,0.9305555555555556,0.5277777777777778,3.986111111111111,5,0.5277777777777778,0.06944444444444445,0.04861111111111111,10.236111111111109,5.583333333333332,0.5405000000000001,3.9583333333333335,3.111111111111111,0.6954027777777778,72.0,6-11,29.0,21.305555555555557,11,2.708333333333333,2.1388888888888893,Enes Kanter,202683,0.7222222222222222,C,14.347222222222221,6.6944444444444455,2016,0.4444444444444444,1.7083333333333333,1610612760,7,245,43.0,
8,23.0,1.075,0.975,4.15,3,0.0125,0.0,0.0,8.1875,4.675,0.5725375000000003,3.2125,1.9625,0.5272625,80.0,7-0,33.0,29.875,12,3.5125,2.4375,Steven Adams,203500,2.4125,C,11.3125,7.6625,2016,1.1125,1.825,1610612760,8,255,47.0,
10,25.0,1.0,1.0,3.8607594936708862,3,2.3291139240506333,0.569620253164557,0.19545569620253164,5.860759493670887,2.7215189873417716,0.4540632911392405,1.4050632911392404,0.5949367088607594,0.2241518987341772,79.0,6-7,33.0,30.12658227848101,21,1.240506329113924,2.5822784810126582,Andre Roberson,203460,1.8607594936708858,F,6.6075949367088604,5.10126582278481,2016,1.1898734177215189,0.6455696202531646,1610612760,10,210,46.0,
11,32.0,0.935897435897436,0.8333333333333334,4.1923076923076925,7,0.16666666666666666,0.038461538461538464,0.038461538461538464,9.089743589743591,4.67948717948718,0.5164999999999998,2.025641025641025,1.448717948717949,0.527128205128205,78.0,6-9,37.0,25.487179487179485,22,2.025641025641025,2.08974358974359,Taj Gibson,201959,0.02564102564102564,F,10.846153846153848,6.217948717948718,2016,0.5256410256410257,1.3461538461538465,1610612760,11,236,41.0,
12,25.0,0.8787878787878788,0.07575757575757576,2.409090909090909,2,3.1515151515151514,1.1666666666666667,0.2873939393939393,7.53030303030303,3.363636363636364,0.4334242424242424,1.2727272727272727,1.0757575757575757,0.4443181818181817,66.0,6-8,31.0,22.83333333333333,25,0.30303030303030304,1.196969696969697,Doug McDermott,203926,-0.4393939393939394,F,8.969696969696969,2.712121212121212,2016,0.19696969696969696,0.5757575757575758,1610612760,12,219,35.0,
0,32.0,1.2222222222222223,0.2345679012345679,4.37037037037037,5,2.4197530864197527,0.8641975308641975,0.2658641975308642,5.950617283950617,2.45679012345679,0.3740123456790124,1.148148148148148,0.8888888888888888,0.29864197530864195,81.0,6-6,46.0,27.58024691358025,2,1.4444444444444444,2.4197530864197527,PJ Tucker,200782,-0.9506172839506172,F,6.666666666666668,5.814814814814816,2016,1.432098765432099,0.8148148148148148,1610612761,0,245,35.0,
1,30.0,1.0277777777777777,0.375,2.9444444444444446,7,4.4444444444444455,1.5138888888888888,0.2963472222222221,7.638888888888888,3.055555555555556,0.3728750000000001,1.625,1.2361111111111112,0.452513888888889,72.0,6-8,28.0,26.180555555555557,5,0.875,1.9861111111111112,DeMarre Carroll,201960,1.6111111111111112,F,8.861111111111109,3.8194444444444446,2016,1.125,0.75,1610612761,1,212,44.0,
2,25.0,3.3125,0.1625,2.3,5,1.6875,0.6,0.29415,8.2625,3.7375,0.4349625,1.525,1.175,0.4173625,80.0,6-3,31.0,25.05,6,0.6375,1.75,Cory Joseph,202709,0.575,G,9.25,2.9375,2016,0.825,1.35,1610612761,2,190,49.0,
3,31.0,6.95,0.31666666666666665,3.966666666666667,10,7.8,3.216666666666667,0.4123333333333333,15.3,7.1,0.4683,6.083333333333332,4.983333333333333,0.8305,60.0,6-0,24.0,37.41666666666666,7,0.7833333333333333,2.833333333333333,Kyle Lowry,200768,5.9,G,22.4,4.766666666666667,2016,1.4666666666666666,2.8833333333333333,1610612761,3,205,36.0,
4,27.0,0.9493670886075948,1.5696202531645569,5.177215189873418,7,4.012658227848101,1.5696202531645569,0.4004050632911392,12.430379746835447,5.962025316455697,0.469113924050633,1.5822784810126582,1.3544303797468351,0.489632911392405,79.0,6-10,42.0,30.68354430379747,9,1.6329113924050631,2.7215189873417716,Serge Ibaka,201586,-1.7848101265822784,F,14.848101265822786,6.810126582278482,2016,0.5189873417721519,1.3291139240506329,1610612761,4,235,37.0,
5,27.0,3.918918918918919,0.17567567567567569,4.27027027027027,7,1.6756756756756757,0.4459459459459459,0.18435135135135136,20.87837837837838,9.743243243243244,0.4657297297297298,8.743243243243244,7.364864864864866,0.8303243243243241,74.0,6-7,27.0,35.41891891891892,10,0.945945945945946,1.8108108108108107,DeMar DeRozan,201942,2.0135135135135136,G,27.297297297297302,5.216216216216216,2016,1.054054054054054,2.4324324324324325,1610612761,5,220,47.0,
6,25.0,0.7125,0.7875,6.6625,4,0.025,0.0125,0.0125,8.775,4.8875,0.5800000000000002,2.7125,2.2,0.5956875,80.0,7-0,30.0,25.825,17,2.825,2.7,Jonas Valanciunas,202685,1.3375,C,11.9875,9.4875,2016,0.4625,1.325,1610612761,6,255,50.0,
9,24.0,1.0789473684210529,0.18421052631578946,1.881578947368421,1,2.276315789473684,0.7368421052631579,0.2372236842105264,6.657894736842105,2.986842105263158,0.4111973684210525,2.0921052631578947,1.6578947368421053,0.4782763157894737,76.0,6-4,29.0,17.986842105263158,24,0.34210526315789475,1.6710526315789471,Norman Powell,1626181,1.0921052631578947,G,8.368421052631579,2.223684210526316,2016,0.6842105263157895,0.9210526315789472,1610612761,9,215,47.0,
10,21.0,0.2222222222222222,0.3703703703703704,1.6111111111111112,R,0.0,0.0,0.0,2.1296296296296298,1.2407407407407407,0.4532407407407408,1.0555555555555556,0.5740740740740741,0.23766666666666664,54.0,7-0,16.0,11.555555555555555,42,1.4444444444444444,2.092592592592593,Jakob Poeltl,1627751,-0.14814814814814814,C,3.055555555555556,3.055555555555556,2016,0.3148148148148148,0.5370370370370371,1610612761,10,230,38.0,
11,23.0,0.3090909090909091,0.8181818181818182,2.2,R,0.12727272727272726,0.01818181818181818,0.01818181818181818,3.727272727272727,1.8727272727272728,0.4624545454545456,0.5818181818181818,0.4,0.14394545454545454,55.0,6-9,20.0,15.636363636363635,43,1.1636363636363636,1.981818181818182,Pascal Siakam,1627783,-0.9636363636363636,F,4.163636363636364,3.363636363636364,2016,0.4727272727272727,0.6,1610612761,11,230,35.0,
12,28.0,1.1692307692307693,0.3538461538461539,3.5538461538461537,6,3.892307692307692,1.446153846153846,0.3675538461538461,5.907692307692307,2.3692307692307693,0.4084,0.9230769230769232,0.6615384615384615,0.27410769230769233,65.0,6-9,23.0,24.63076923076923,54,0.953846153846154,1.8461538461538465,Patrick Patterson,202335,5.338461538461538,F,6.846153846153847,4.5076923076923086,2016,0.6153846153846154,0.5846153846153846,1610612761,12,235,42.0,
14,24.0,0.7368421052631579,1.5614035087719298,2.8421052631578947,2,0.21052631578947367,0.05263157894736842,0.05263157894736842,2.736842105263158,1.8070175438596487,0.4790701754385966,1.1754385964912282,0.7719298245614035,0.2786140350877193,57.0,7-0,23.0,19.140350877192983,92,1.4385964912280702,2.4035087719298245,Lucas Nogueira,203512,3.12280701754386,C,4.43859649122807,4.280701754385965,2016,0.912280701754386,0.8070175438596491,1610612761,14,220,34.0,
0,29.0,2.7439024390243905,0.0975609756097561,2.902439024390244,2,3.402439024390244,1.5,0.3949512195121951,5.5,2.4878048780487805,0.4399512195121951,0.8292682926829268,0.6097560975609756,0.26626829268292684,82.0,6-8,31.0,24.085365853658534,2,0.2804878048780488,1.9878048780487805,Joe Ingles,204060,1.9390243902439024,F,7.085365853658537,3.182926829268293,2016,1.170731707317073,1.304878048780488,1610612762,0,226,51.0,
1,31.0,4.163265306122448,0.22448979591836732,2.9387755102040822,8,4.755102040816326,1.9183673469387756,0.4042448979591837,12.36734693877551,5.8979591836734695,0.4788571428571429,4.0,3.204081632653061,0.6922244897959181,49.0,6-3,16.0,31.530612244897963,3,0.4693877551020408,2.326530612244898,George Hill,201588,5.2653061224489806,G,16.918367346938776,3.4081632653061225,2016,1.020408163265306,1.7346938775510203,1610612762,1,188,33.0,
2,24.0,1.6271186440677967,0.1864406779661017,3.1525423728813564,2,5.203389830508475,1.9322033898305084,0.3458305084745762,11.288135593220339,4.610169491525424,0.3816779661016949,1.9491525423728813,1.5254237288135593,0.4817627118644069,59.0,6-8,19.0,26.966101694915253,5,0.2711864406779661,2.23728813559322,Rodney Hood,203918,1.847457627118644,G,12.677966101694913,3.4237288135593222,2016,0.6440677966101694,1.1016949152542372,1610612762,2,206,40.0,
3,36.0,1.8461538461538465,0.2307692307692308,2.6923076923076925,15,3.3076923076923075,1.358974358974359,0.35082051282051285,8.025641025641027,3.5,0.41107692307692295,0.9871794871794872,0.8076923076923077,0.3933846153846154,78.0,6-7,31.0,23.615384615384613,6,0.4230769230769231,1.1923076923076923,Joe Johnson,2207,1.4743589743589745,F-G,9.166666666666666,3.1153846153846154,2016,0.4615384615384616,0.8846153846153846,1610612762,3,240,47.0,
4,27.0,2.8,0.054545454545454536,1.9090909090909087,5,2.1818181818181817,0.6727272727272727,0.26681818181818184,6.927272727272728,3.0909090909090913,0.4053818181818182,1.4,0.9636363636363636,0.3363454545454546,55.0,6-3,21.0,21.89090909090909,8,0.3636363636363637,1.818181818181818,Shelvin Mack,202714,0.2909090909090909,G,7.8181818181818175,2.272727272727273,2016,0.7636363636363637,1.6363636363636365,1610612762,4,203,34.0,
5,25.0,0.7142857142857143,0.11904761904761905,2.452380952380953,5,1.809523809523809,0.5952380952380952,0.25552380952380954,5.904761904761906,2.357142857142857,0.3965238095238095,1.8571428571428568,1.4285714285714286,0.4993333333333333,42.0,6-6,16.0,15.61904761904762,10,0.4047619047619048,1.1904761904761905,Alec Burks,202692,0.0,G,6.738095238095237,2.8571428571428568,2016,0.42857142857142855,0.8333333333333334,1610612762,5,214,26.0,
6,21.0,1.681818181818182,0.18181818181818185,1.5454545454545454,1,2.2575757575757582,0.6666666666666666,0.27865151515151515,5.5,2.3484848484848486,0.4100151515151516,1.106060606060606,0.8787878787878788,0.3239090909090909,66.0,6-6,26.0,18.63636363636364,11,0.4545454545454545,2.212121212121212,Dante Exum,203957,-0.030303030303030307,G,6.242424242424242,2.0,2016,0.3181818181818182,1.2121212121212122,1610612762,6,190,40.0,
7,25.0,1.12,0.8,4.26,6,0.2,0.06,0.05,8.34,4.06,0.4857000000000001,2.18,1.34,0.4293799999999999,50.0,6-10,17.0,23.76,15,1.84,2.06,Derrick Favors,202324,1.14,F-C,9.52,6.1,2016,0.9,1.2,1610612762,7,265,33.0,
8,27.0,3.4520547945205484,0.273972602739726,4.726027397260274,6,5.123287671232877,2.041095890410959,0.395958904109589,15.835616438356164,7.465753424657534,0.4667534246575343,5.876712328767122,4.9589041095890405,0.8077534246575343,73.0,6-8,27.0,34.506849315068486,20,0.6712328767123288,1.6027397260273972,Gordon Hayward,202330,4.767123287671233,F,21.931506849315067,5.397260273972603,2016,1.0,1.9178082191780816,1610612762,8,226,46.0,
12,25.0,1.1975308641975309,2.6419753086419755,8.901234567901234,3,0.012345679012345678,0.0,0.0,7.716049382716049,5.098765432098767,0.672037037037037,5.876543209876544,3.8395061728395055,0.6342716049382716,81.0,7-1,30.0,33.79012345679013,27,3.8765432098765427,3.037037037037037,Rudy Gobert,203497,5.3580246913580245,C,14.037037037037035,12.777777777777779,2016,0.6049382716049383,1.8148148148148149,1610612762,12,245,51.0,
13,35.0,2.3287671232876708,0.1232876712328767,1.5342465753424657,13,1.1095890410958904,0.273972602739726,0.14634246575342466,4.479452054794519,2.0,0.4222602739726028,0.4794520547945205,0.3561643835616438,0.14156164383561642,73.0,6-8,28.0,17.630136986301373,33,0.6301369863013698,1.1369863013698631,Boris Diaw,2564,0.2465753424657534,C-F,4.630136986301371,2.164383561643836,2016,0.2465753424657534,1.1917808219178083,1610612762,13,250,45.0,
