,Unnamed: 0,PLAYER,POSITION,SEASON,GP,MIN,PTS,AST,BLK,DREB,EXP,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,HEIGHT,LOSES,NUM,OREB,PF,PLAYER_ID,PLUS_MINUS,REB,STL,TOV,TeamID,WEIGHT,WINS,AGE
2187,2187,Austin Rivers,G,2012,61.0,23.21311475409836,6.180327868852459,2.0819672131147544,0.14754098360655735,1.524590163934426,R,1.4098360655737705,0.459016393442623,0.1937049180327869,6.39344262295082,2.377049180327869,0.3194262295081967,1.7704918032786885,0.9672131147540984,0.3154754098360656,6-4,40.0,25.0,0.26229508196721313,2.0,203085,-2.5901639344262297,1.786885245901639,0.4262295081967213,1.213114754098361,1610612740,200,21.0,20.0
2188,2188,Ryan Anderson,F,2012,81.0,30.95061728395061,16.160493827160494,1.1975308641975309,0.382716049382716,4.049382716049383,4,6.876543209876544,2.6296296296296298,0.374567901234568,13.76543209876543,5.827160493827161,0.4120123456790121,2.2222222222222223,1.8765432098765435,0.5304814814814816,6-10,54.0,33.0,2.3580246913580245,2.2098765432098766,201583,-3.1604938271604937,6.407407407407407,0.5185185185185185,1.1975308641975309,1610612740,240,27.0,25.0
2190,2190,Nate Robinson,G,2012,82.0,25.42682926829268,13.097560975609756,4.365853658536587,0.12195121951219512,1.8902439024390243,7,4.243902439024391,1.7195121951219512,0.3699999999999999,11.231707317073171,4.865853658536587,0.4345609756097561,2.0609756097560976,1.6463414634146345,0.4904512195121951,5-9,37.0,2.0,0.35365853658536583,2.524390243902439,101126,0.35365853658536583,2.2439024390243905,1.0365853658536586,1.7560975609756098,1610612741,180,45.0,29.0
2192,2192,Carlos Boozer,F,2012,79.0,32.29113924050633,16.21518987341772,2.2658227848101267,0.35443037974683544,7.5443037974683556,10,0.02531645569620253,0.0,0.0,14.430379746835447,6.886075949367089,0.4584177215189873,3.3417721518987342,2.4430379746835444,0.6024556962025316,6-9,36.0,5.0,2.2151898734177213,3.0253164556962027,2430,-0.9367088607594936,9.759493670886076,0.8354430379746836,2.2278481012658227,1610612741,266,43.0,31.0
2193,2193,Marco Belinelli,G,2012,73.0,25.78082191780822,9.616438356164382,2.0273972602739727,0.0821917808219178,1.7397260273972603,5,3.0273972602739727,1.082191780821918,0.2943013698630137,8.356164383561643,3.3013698630136985,0.3802328767123287,2.3013698630136985,1.9315068493150684,0.5729315068493153,6-5,33.0,8.0,0.1780821917808219,1.9178082191780816,201158,-0.5753424657534246,1.9178082191780816,0.6027397260273972,1.1232876712328768,1610612741,195,40.0,27.0
2194,2194,Luol Deng,F,2012,75.0,38.653333333333336,16.493333333333332,2.96,0.4266666666666667,4.1866666666666665,8,3.1066666666666665,1.0,0.26303999999999994,14.573333333333334,6.213333333333333,0.4230533333333332,3.76,3.066666666666667,0.7118800000000001,6-9,33.0,9.0,2.16,1.4,2736,-0.02666666666666667,6.346666666666668,1.08,1.92,1610612741,220,42.0,28.0
2195,2195,Kirk Hinrich,G,2012,60.0,29.4,7.65,5.233333333333333,0.4166666666666667,2.3666666666666667,9,3.033333333333333,1.1833333333333331,0.3521666666666667,7.033333333333332,2.65,0.3615333333333333,1.6333333333333333,1.1666666666666667,0.3874166666666666,6-4,22.0,12.0,0.26666666666666666,3.2,2550,1.6666666666666667,2.6333333333333333,1.05,1.65,1610612741,190,38.0,32.0
2196,2196,Joakim Noah,C,2012,66.0,36.696969696969695,11.87878787878788,3.9696969696969697,2.136363636363636,7.166666666666668,5,0.07575757575757576,0.0,0.0,9.545454545454543,4.590909090909091,0.4883787878787879,3.590909090909092,2.696969696969697,0.6303181818181818,6-11,30.0,13.0,3.9393939393939386,2.803030303030303,201149,0.9696969696969696,11.106060606060606,1.181818181818182,2.6666666666666665,1610612741,232,36.0,28.0
2198,2198,Jimmy Butler,G-F,2012,82.0,26.0,8.597560975609756,1.4024390243902438,0.3780487804878049,2.341463414634146,1,1.2804878048780488,0.4878048780487805,0.2359634146341464,6.243902439024391,2.914634146341464,0.4536097560975609,2.8414634146341466,2.2804878048780486,0.594341463414634,6-7,37.0,21.0,1.6585365853658536,1.1829268292682926,202710,0.6707317073170732,4.0,0.951219512195122,0.7560975609756098,1610612741,220,45.0,23.0
2199,2199,Taj Gibson,F,2012,65.0,22.461538461538463,7.953846153846152,0.9384615384615383,1.3846153846153846,3.3846153846153846,3,0.061538461538461535,0.0,0.0,6.7846153846153845,3.292307692307692,0.4728,2.0153846153846158,1.3692307692307693,0.4424461538461539,6-9,27.0,22.0,1.9230769230769231,2.5538461538461537,201959,1.7076923076923076,5.307692307692308,0.4153846153846154,1.1692307692307693,1610612741,225,38.0,28.0
2201,2201,Richard Hamilton,G,2012,50.0,21.76,9.8,2.38,0.1,1.34,13,1.04,0.32,0.16,9.5,4.08,0.42754,1.54,1.32,0.4416600000000001,6-7,22.0,32.0,0.32,1.86,1888,-0.66,1.66,0.48,1.68,1610612741,193,28.0,35.0
2204,2204,Shawn Marion,F,2012,67.0,29.95522388059701,12.119402985074627,2.4328358208955225,0.7014925373134329,5.656716417910447,13,1.0895522388059702,0.34328358208955223,0.18904477611940296,10.298507462686569,5.298507462686566,0.5034776119402986,1.507462686567164,1.1791044776119404,0.4283731343283583,6-7,35.0,0.0,2.1791044776119404,1.6567164179104477,1890,-2.4029850746268657,7.835820895522388,1.1194029850746268,1.537313432835821,1610612742,228,32.0,35.0
2207,2207,Darren Collison,G,2012,81.0,29.320987654320987,12.0,5.1234567901234565,0.09876543209876544,2.320987654320988,3,1.6790123456790125,0.5925925925925926,0.2489753086419753,8.938271604938274,4.209876543209877,0.4529135802469135,3.3950617283950617,2.9876543209876543,0.7210246913580246,6-0,40.0,4.0,0.382716049382716,1.7160493827160497,201954,-1.0123456790123455,2.703703703703704,1.2345679012345678,2.1358024691358017,1610612742,175,41.0,25.0
2209,2209,Jae Crowder,F,2012,78.0,17.294871794871796,5.0256410256410255,1.205128205128205,0.21794871794871795,1.948717948717949,R,2.4615384615384617,0.8076923076923077,0.3131794871794872,4.705128205128204,1.807692307692308,0.3595384615384616,0.9358974358974358,0.6025641025641025,0.26005128205128203,6-6,37.0,9.0,0.4487179487179487,1.641025641025641,203109,-0.3974358974358974,2.3974358974358974,0.8076923076923077,0.6282051282051282,1610612742,235,41.0,22.0
2211,2211,Mike James,G,2012,45.0,19.177777777777774,6.066666666666666,3.088888888888889,0.06666666666666668,1.4,10,2.7777777777777777,1.0666666666666669,0.28,6.022222222222222,2.2444444444444445,0.31655555555555553,0.6444444444444445,0.5111111111111111,0.25555555555555554,6-2,18.0,13.0,0.2,2.1111111111111107,2229,0.6666666666666666,1.6,0.5777777777777777,1.2222222222222223,1610612742,188,27.0,38.0
2213,2213,Vince Carter,G-F,2012,81.0,25.839506172839503,13.432098765432098,2.3950617283950617,0.5432098765432098,3.4074074074074074,14,4.925925925925926,2.0,0.4052469135802469,10.555555555555557,4.592592592592593,0.4321851851851852,2.7530864197530858,2.2469135802469142,0.6325432098765432,6-6,40.0,25.0,0.7160493827160493,2.7901234567901234,1713,2.962962962962963,4.1234567901234565,0.9135802469135802,1.308641975308642,1610612742,220,41.0,36.0
2214,2214,O.J. Mayo,G,2012,82.0,35.57317073170731,15.304878048780491,4.402439024390244,0.2804878048780488,3.109756097560976,4,4.2560975609756095,1.7317073170731707,0.3657560975609757,12.51219512195122,5.621951219512195,0.4410243902439024,2.8414634146341466,2.3292682926829267,0.6140609756097559,6-4,41.0,32.0,0.4390243902439024,2.3780487804878048,201564,-1.2560975609756098,3.5487804878048776,1.1341463414634143,2.5609756097560976,1610612742,210,41.0,25.0
2215,2215,Brandan Wright,C-F,2012,64.0,17.953125,8.453125,0.59375,1.1875,2.734375,4,0.046875,0.0,0.0,6.3125,3.765625,0.5773593749999999,1.5,0.921875,0.3481250000000001,6-10,31.0,34.0,1.328125,1.21875,201148,1.59375,4.0625,0.40625,0.53125,1610612742,210,33.0,25.0
2216,2216,Chris Kaman,C,2012,66.0,20.63636363636364,10.5,0.7727272727272727,0.7878787878787878,4.166666666666667,9,0.015151515151515154,0.0,0.0,9.348484848484848,4.742424242424242,0.5006363636363635,1.2878787878787878,1.0151515151515151,0.36574242424242426,7-0,35.0,35.0,1.4696969696969695,2.136363636363636,2549,-1.93939393939394,5.636363636363638,0.4393939393939394,1.5606060606060606,1610612742,265,31.0,31.0
2217,2217,Dirk Nowitzki,F,2012,53.0,31.358490566037737,17.30188679245283,2.490566037735849,0.6981132075471698,6.150943396226416,14,2.9622641509433967,1.2264150943396226,0.3908301886792452,13.735849056603776,6.471698113207547,0.4754339622641509,3.6415094339622636,3.1320754716981134,0.7451509433962266,7-0,25.0,41.0,0.6981132075471698,1.7547169811320755,1717,1.0566037735849056,6.849056603773584,0.7169811320754716,1.320754716981132,1610612742,245,28.0,35.0
2218,2218,Elton Brand,F,2012,72.0,21.25,7.1944444444444455,0.9722222222222222,1.25,4.166666666666667,13,0.013888888888888888,0.0,0.0,6.638888888888888,3.138888888888889,0.4454444444444443,1.2916666666666667,0.9166666666666666,0.3748472222222222,6-9,37.0,42.0,1.805555555555556,2.6666666666666665,1882,-0.8611111111111112,5.972222222222222,0.6944444444444444,0.7916666666666666,1610612742,254,35.0,34.0
2220,2220,Ty Lawson,G,2012,73.0,34.438356164383556,16.657534246575338,6.863013698630137,0.1095890410958904,2.219178082191781,3,3.1780821917808217,1.1643835616438356,0.3168493150684932,13.301369863013699,6.136986301369863,0.4485342465753424,4.2602739726027385,3.2191780821917813,0.6145753424657536,5-11,24.0,3.0,0.4931506849315068,1.8493150684931507,201951,3.8767123287671232,2.712328767123288,1.4657534246575343,2.4931506849315066,1610612743,195,49.0,25.0
2221,2221,Danilo Gallinari,F,2012,71.0,32.54929577464789,16.183098591549292,2.4788732394366195,0.5070422535211268,4.253521126760563,4,5.098591549295775,1.9014084507042253,0.3531830985915493,12.267605633802814,5.126760563380283,0.41556338028169015,4.901408450704225,4.028169014084507,0.7659436619718311,6-10,21.0,8.0,0.9154929577464788,1.8309859154929573,201568,4.676056338028169,5.169014084507042,0.9014084507042254,1.5633802816901408,1610612743,225,50.0,24.0
2222,2222,Andre Iguodala,G-F,2012,80.0,34.8,12.975,5.4125,0.65,4.2625,8,3.5875,1.1375,0.29423750000000004,10.9875,4.95,0.4513999999999999,3.375,1.9375,0.4990500000000001,6-6,23.0,9.0,1.025,1.5875,2738,4.7,5.2875,1.7375,2.575,1610612743,207,57.0,29.0
2224,2224,Corey Brewer,F,2012,82.0,24.51219512195122,12.073170731707316,1.5121951219512195,0.2804878048780488,2.1951219512195124,5,3.7439024390243913,1.1097560975609757,0.2541829268292682,10.768292682926829,4.573170731707316,0.4042560975609755,2.6341463414634148,1.817073170731708,0.4880365853658536,6-9,25.0,13.0,0.6707317073170732,1.8780487804878048,201147,1.8414634146341464,2.865853658536585,1.4390243902439024,1.2439024390243902,1610612743,188,57.0,27.0
2226,2226,Wilson Chandler,F,2012,43.0,25.13953488372093,13.023255813953488,1.3488372093023255,0.2790697674418605,4.023255813953488,5,2.9302325581395348,1.2093023255813953,0.33376744186046514,10.581395348837207,4.883720930232559,0.4242093023255815,2.581395348837209,2.046511627906977,0.5587906976744187,6-8,10.0,21.0,1.0465116279069768,2.7674418604651163,201163,4.116279069767442,5.069767441860465,1.0465116279069768,1.3953488372093024,1610612743,225,33.0,26.0
2227,2227,Andre Miller,G,2012,82.0,26.28048780487805,9.585365853658537,5.902439024390246,0.13414634146341464,2.1707317073170733,13,0.7804878048780488,0.2073170731707317,0.15040243902439024,7.7073170731707314,3.695121951219512,0.476109756097561,2.365853658536585,1.9878048780487805,0.6017073170731708,6-2,25.0,24.0,0.7317073170731707,1.9390243902439024,1889,2.548780487804878,2.902439024390244,0.8902439024390244,2.0975609756097557,1610612743,200,57.0,37.0
2230,2230,JaVale McGee,C,2012,79.0,18.139240506329113,9.075949367088608,0.3037974683544304,1.9873417721518989,2.8227848101265822,4,0.012658227848101266,0.012658227848101266,0.012658227848101266,6.670886075949367,3.835443037974684,0.5604810126582279,2.354430379746836,1.3924050632911391,0.4234556962025315,7-0,25.0,34.0,2.0,2.3291139240506333,201580,0.8227848101265823,4.822784810126582,0.3797468354430379,1.139240506329114,1610612743,252,54.0,25.0
2231,2231,Kenneth Faried,F,2012,80.0,28.0875,11.5375,0.9625,1.0375,5.925,1,0.0,0.0,0.0,8.6125,4.75,0.5392375,3.325,2.0375,0.4534,6-8,25.0,35.0,3.25,2.925,202702,2.7375,9.175,1.0125,1.4125,1610612743,228,55.0,23.0
2232,2232,Kosta Koufos,C,2012,81.0,22.456790123456788,8.0,0.3950617283950617,1.271604938271605,4.333333333333333,4,0.012345679012345678,0.0,0.0,6.271604938271606,3.641975308641976,0.5920370370370369,1.2839506172839503,0.7160493827160493,0.27469135802469125,7-0,24.0,41.0,2.6049382716049383,3.037037037037037,201585,3.6666666666666665,6.938271604938271,0.5432098765432098,0.654320987654321,1610612743,265,57.0,24.0
2235,2235,Jarrett Jack,G,2012,79.0,29.78481012658228,12.949367088607595,5.556962025316457,0.13924050632911392,2.8101265822784813,7,2.5696202531645564,1.0379746835443038,0.3413544303797469,10.848101265822782,4.89873417721519,0.43973417721518976,2.5063291139240507,2.113924050632912,0.5786835443037974,6-3,32.0,2.0,0.26582278481012656,1.6962025316455696,101127,1.0506329113924051,3.075949367088608,0.7594936708860759,1.9873417721518989,1610612744,197,47.0,29.0
2237,2237,Carl Landry,F,2012,81.0,23.209876543209877,10.790123456790123,0.8024691358024691,0.382716049382716,3.7407407407407414,5,0.037037037037037035,0.012345679012345678,0.012345679012345678,7.432098765432099,4.012345679012347,0.5354938271604939,3.3703703703703702,2.7530864197530858,0.6535061728395061,6-9,35.0,7.0,2.2222222222222223,2.345679012345679,201171,-0.14814814814814814,5.962962962962963,0.4320987654320987,1.4197530864197532,1610612744,248,46.0,29.0
2238,2238,David Lee,C-F,2012,79.0,36.78481012658228,18.468354430379748,3.5316455696202533,0.27848101265822783,8.455696202531646,7,0.05063291139240506,0.0,0.0,14.683544303797467,7.6202531645569636,0.5190379746835443,4.050632911392405,3.2278481012658227,0.7209620253164557,6-9,33.0,10.0,2.759493670886076,3.113924050632912,101135,2.2531645569620253,11.215189873417721,0.8481012658227848,2.6202531645569622,1610612744,240,46.0,30.0
2239,2239,Klay Thompson,G,2012,82.0,35.792682926829265,16.573170731707318,2.231707317073171,0.5487804878048781,3.3414634146341466,1,6.414634146341463,2.573170731707317,0.3799878048780488,14.695121951219509,6.195121951219512,0.4128292682926828,1.9146341463414642,1.6097560975609757,0.5108780487804877,6-7,35.0,11.0,0.3902439024390244,2.8902439024390243,202691,1.3414634146341464,3.731707317073171,1.0487804878048779,1.9146341463414642,1610612744,205,47.0,23.0
2240,2240,Andrew Bogut,C,2012,32.0,24.5,5.8125,2.09375,1.71875,5.53125,7,0.03125,0.03125,0.03125,5.75,2.59375,0.4095312500000001,1.1875,0.59375,0.21615625,7-0,13.0,12.0,2.125,2.65625,101106,1.125,7.65625,0.625,1.09375,1610612744,260,19.0,28.0
2244,2244,Stephen Curry,G,2012,78.0,38.294871794871796,22.89743589743589,6.910256410256411,0.15384615384615385,3.2692307692307687,3,7.6923076923076925,3.4871794871794872,0.4355384615384615,17.7948717948718,8.025641025641027,0.44620512820512803,3.7307692307692313,3.358974358974359,0.8097820512820509,6-3,33.0,30.0,0.7564102564102564,2.5384615384615383,201939,1.6794871794871795,4.0256410256410255,1.6153846153846154,3.0769230769230766,1610612744,185,45.0,25.0
2246,2246,Harrison Barnes,F,2012,81.0,25.43209876543209,9.234567901234568,1.2098765432098766,0.1728395061728395,3.45679012345679,R,1.7901234567901234,0.6419753086419753,0.3022469135802469,7.753086419753085,3.4074074074074074,0.4330987654320989,2.345679012345679,1.7777777777777777,0.6195679012345681,6-8,35.0,40.0,0.654320987654321,1.728395061728395,203084,0.6172839506172839,4.111111111111111,0.6419753086419753,1.2469135802469136,1610612744,210,46.0,21.0
2248,2248,Aaron Brooks,G,2012,53.0,18.849056603773587,7.09433962264151,2.150943396226415,0.18867924528301888,1.2641509433962264,4,2.5283018867924527,0.9433962264150944,0.3035471698113208,5.962264150943396,2.69811320754717,0.3990188679245283,0.981132075471698,0.7547169811320755,0.3097547169811321,6-0,33.0,0.0,0.2452830188679245,1.7735849056603774,201166,-3.8113207547169816,1.509433962264151,0.5660377358490566,1.2641509433962264,1610612745,161,20.0,28.0
2249,2249,Omer Asik,C,2012,82.0,30.04878048780488,10.146341463414632,0.9146341463414634,1.0609756097560976,8.304878048780488,2,0.012195121951219513,0.0,0.0,7.487804878048781,4.048780487804878,0.5330000000000001,3.6463414634146334,2.048780487804878,0.4477439024390245,7-0,37.0,3.0,3.3536585365853657,2.7195121951219514,201600,3.5121951219512195,11.658536585365852,0.5609756097560976,2.109756097560976,1610612745,255,45.0,26.0
2250,2250,Greg Smith,C-F,2012,70.0,15.842857142857143,6.014285714285713,0.35714285714285715,0.5714285714285714,3.0,1,0.014285714285714284,0.0,0.0,3.914285714285714,2.4285714285714284,0.5787571428571429,1.8571428571428568,1.1571428571428573,0.33838571428571423,6-10,29.0,4.0,1.5857142857142856,2.5,202962,1.6428571428571428,4.585714285714285,0.2571428571428571,0.5857142857142857,1610612745,250,41.0,22.0
2253,2253,Jeremy Lin,G,2012,82.0,32.20731707317073,13.353658536585364,6.060975609756098,0.35365853658536583,2.6219512195121952,2,3.1341463414634148,1.0609756097560976,0.3146219512195121,10.939024390243905,4.829268292682927,0.4335609756097562,3.3536585365853657,2.6341463414634148,0.6961585365853659,6-3,37.0,7.0,0.3902439024390244,2.5,202391,1.6219512195121952,3.0121951219512195,1.6341463414634143,2.8780487804878048,1610612745,200,45.0,24.0
2254,2254,Carlos Delfino,G-F,2012,67.0,25.2089552238806,10.567164179104475,2.014925373134328,0.13432835820895522,3.014925373134328,7,6.283582089552237,2.3582089552238807,0.3574925373134329,9.253731343283581,3.7462686567164174,0.3803880597014925,0.8358208955223879,0.7164179104477612,0.31044776119402984,6-6,29.0,10.0,0.26865671641791045,1.7014925373134329,2568,3.6417910447761193,3.2835820895522385,1.0149253731343284,1.0746268656716418,1610612745,230,38.0,30.0
2255,2255,Patrick Beverley,G,2012,41.0,17.317073170731707,5.560975609756096,2.8536585365853657,0.5121951219512195,1.5609756097560976,R,2.341463414634146,0.8780487804878049,0.3707073170731707,4.6097560975609735,1.9268292682926829,0.39782926829268295,1.0,0.8292682926829268,0.27439024390243905,6-1,18.0,12.0,1.0975609756097562,2.024390243902439,201976,2.9512195121951224,2.658536585365854,0.902439024390244,1.0731707317073171,1610612745,185,23.0,24.0
2256,2256,James Harden,G,2012,78.0,38.20512820512821,25.93589743589743,5.833333333333332,0.4871794871794872,4.064102564102564,3,6.230769230769233,2.2948717948717947,0.3764743589743589,17.141025641025642,7.5,0.4415384615384616,10.153846153846152,8.64102564102564,0.8320897435897435,6-5,35.0,13.0,0.7948717948717948,2.2820512820512806,201935,2.4743589743589745,4.858974358974359,1.8205128205128205,3.782051282051282,1610612745,220,43.0,23.0
2259,2259,Chandler Parsons,F,2012,76.0,36.276315789473685,15.48684210526316,3.5394736842105265,0.42105263157894735,4.276315789473684,1,5.197368421052632,2.0,0.3637894736842105,12.355263157894735,6.0,0.4807631578947368,2.0394736842105257,1.4868421052631582,0.5400131578947368,6-9,34.0,25.0,1.0394736842105263,1.947368421052632,202718,1.9342105263157887,5.315789473684211,0.986842105263158,1.9342105263157887,1610612745,227,42.0,24.0
2260,2260,Francisco Garcia,G-F,2012,58.0,17.724137931034484,5.5344827586206895,1.0862068965517242,0.6551724137931034,1.4310344827586208,7,3.086206896551724,1.1551724137931034,0.27112068965517244,5.172413793103448,2.034482758620689,0.3670862068965517,0.3620689655172414,0.3103448275862069,0.1523103448275862,6-7,34.0,32.0,0.13793103448275862,1.5172413793103448,101128,-0.913793103448276,1.5689655172413792,0.7931034482758621,0.5517241379310345,1610612745,195,24.0,31.0
2261,2261,Thomas Robinson,F,2012,70.0,15.114285714285714,4.757142857142857,0.6571428571428571,0.3714285714285713,2.7571428571428567,R,0.014285714285714284,0.0,0.0,4.585714285714285,1.9714285714285715,0.4240142857142857,1.5571428571428572,0.8142857142857143,0.2491714285714285,6-10,40.0,41.0,1.7428571428571429,1.7714285714285714,203080,-2.085714285714286,4.5,0.5857142857142857,1.2571428571428571,1610612745,237,30.0,22.0
2264,2264,Chris Paul,G,2012,70.0,33.357142857142854,16.942857142857143,9.685714285714283,0.14285714285714285,2.9857142857142858,7,3.3142857142857145,1.0857142857142856,0.3132571428571428,12.228571428571426,5.885714285714287,0.4710714285714284,4.614285714285714,4.085714285714285,0.8132142857142857,6-0,20.0,3.0,0.7571428571428571,2.0428571428571427,101108,6.1571428571428575,3.7428571428571433,2.4142857142857137,2.271428571428572,1610612746,175,50.0,28.0
2265,2265,Caron Butler,F,2012,78.0,24.08974358974359,10.423076923076923,1.0,0.14102564102564102,2.333333333333333,10,4.230769230769232,1.641025641025641,0.32979487179487177,9.23076923076923,3.91025641025641,0.39817948717948703,1.1538461538461535,0.9615384615384616,0.3724487179487179,6-7,23.0,5.0,0.5256410256410257,1.7820512820512822,2406,3.217948717948718,2.858974358974359,0.6538461538461539,0.9230769230769232,1610612746,228,55.0,33.0
2266,2266,DeAndre Jordan,C,2012,82.0,24.463414634146343,8.829268292682928,0.3414634146341464,1.3658536585365857,4.682926829268292,4,0.0,0.0,0.0,5.951219512195122,3.829268292682927,0.6435609756097561,3.0365853658536586,1.170731707317073,0.28239024390243905,6-11,26.0,6.0,2.5609756097560976,2.341463414634146,201599,3.3414634146341466,7.2439024390243905,0.5853658536585366,1.2195121951219512,1610612746,265,56.0,24.0
2267,2267,Lamar Odom,F,2012,82.0,19.70731707317073,4.024390243902439,1.7317073170731707,0.7073170731707317,4.426829268292684,13,1.0975609756097562,0.2195121951219512,0.12297560975609755,4.463414634146342,1.7804878048780488,0.3807195121951219,0.5121951219512195,0.24390243902439024,0.12398780487804878,6-10,26.0,7.0,1.4268292682926829,2.609756097560976,1885,3.597560975609756,5.853658536585367,0.8414634146341463,1.0487804878048779,1610612746,230,56.0,33.0
2268,2268,Jamal Crawford,G,2012,76.0,29.342105263157894,16.513157894736842,2.5394736842105257,0.17105263157894735,1.3947368421052628,12,5.2105263157894735,1.9605263157894737,0.35811842105263153,13.36842105263158,5.855263157894738,0.4338815789473682,3.263157894736842,2.8421052631578947,0.6891447368421052,6-5,25.0,11.0,0.2894736842105263,0.9342105263157896,2037,4.789473684210527,1.6842105263157894,1.0394736842105263,1.9210526315789482,1610612746,200,51.0,33.0
2269,2269,Eric Bledsoe,G,2012,76.0,20.434210526315788,8.460526315789473,3.0657894736842106,0.7236842105263158,1.9342105263157887,2,1.0263157894736843,0.4078947368421053,0.2543947368421053,7.473684210526316,3.3289473684210527,0.44798684210526296,1.7631578947368418,1.3947368421052628,0.4744473684210526,6-1,24.0,12.0,1.0263157894736843,1.4736842105263157,202339,1.6447368421052633,2.960526315789473,1.4342105263157894,1.8026315789473684,1610612746,195,52.0,23.0
2272,2272,Matt Barnes,F,2012,80.0,25.7375,10.275,1.5375,0.7875,3.1875,9,4.0625,1.3875,0.2968249999999999,8.4375,3.9,0.4543375,1.4625,1.0875,0.395825,6-7,25.0,22.0,1.3875,2.9125,2440,3.6125,4.575,1.025,1.125,1610612746,226,55.0,33.0
2273,2273,Blake Griffin,F,2012,80.0,32.45,18.0,3.7375,0.625,5.95,2,0.35,0.0625,0.0479125,13.4,7.2125,0.5337625000000001,5.325,3.5125,0.6398625000000002,6-10,25.0,32.0,2.325,2.8875,201933,4.8375,8.275,1.2125,2.3125,1610612746,251,55.0,24.0
2275,2275,Willie Green,G,2012,72.0,16.458333333333332,6.25,0.7638888888888888,0.16666666666666666,1.1111111111111112,9,2.305555555555556,0.9861111111111112,0.40047222222222223,5.361111111111111,2.4722222222222223,0.4551527777777778,0.4444444444444444,0.3194444444444444,0.16898611111111111,6-3,24.0,34.0,0.2361111111111111,1.3333333333333333,2584,1.2638888888888888,1.3472222222222223,0.4027777777777778,0.4305555555555556,1610612746,201,48.0,31.0
2280,2280,Antawn Jamison,F,2012,76.0,21.48684210526316,9.368421052631579,0.6578947368421053,0.2894736842105263,3.3289473684210527,14,3.0657894736842106,1.1052631578947372,0.2959473684210525,7.565789473684211,3.513157894736842,0.4119210526315789,1.7894736842105263,1.236842105263158,0.4208289473684211,6-9,35.0,4.0,1.4342105263157894,1.631578947368421,1712,0.18421052631578946,4.7631578947368425,0.3947368421052632,0.6973684210526315,1610612747,235,41.0,37.0
2281,2281,Steve Blake,G,2012,45.0,26.11111111111111,7.2666666666666675,3.844444444444445,0.13333333333333333,2.466666666666667,9,3.8,1.6,0.43233333333333335,6.0,2.533333333333333,0.4343777777777778,0.7777777777777778,0.6,0.17444444444444446,6-3,16.0,5.0,0.4666666666666667,1.8444444444444448,2581,0.6444444444444445,2.933333333333333,0.7555555555555555,1.3777777777777778,1610612747,172,29.0,33.0
2282,2282,Earl Clark,F,2012,59.0,23.10169491525424,7.2542372881355925,1.1016949152542372,0.7457627118644068,4.11864406779661,3,1.7627118644067796,0.5932203389830508,0.2338983050847457,6.5423728813559325,2.8813559322033897,0.3475084745762712,1.2881355932203389,0.8983050847457628,0.3347627118644068,6-10,22.0,6.0,1.3898305084745763,1.7288135593220342,201947,-1.3898305084745763,5.508474576271187,0.6101694915254238,1.0508474576271187,1610612747,225,37.0,25.0
2283,2283,Steve Nash,G,2012,50.0,32.6,12.72,6.66,0.1,2.32,16,2.6,1.14,0.396,9.5,4.72,0.5207599999999999,2.32,2.14,0.6524599999999999,6-3,24.0,10.0,0.52,1.4,959,0.72,2.84,0.6,2.52,1610612747,178,26.0,39.0
2284,2284,Dwight Howard,C,2012,76.0,35.81578947368421,17.05263157894737,1.4210526315789471,2.4473684210526314,9.131578947368421,8,0.07894736842105263,0.013157894736842105,0.013157894736842105,10.697368421052632,6.184210526315789,0.5634078947368422,9.486842105263158,4.671052631578949,0.4903026315789473,6-11,34.0,12.0,3.3026315789473686,3.8289473684210527,2730,1.7763157894736843,12.43421052631579,1.1052631578947372,2.960526315789473,1610612747,265,42.0,27.0
2285,2285,Metta World Peace,F,2012,75.0,33.74666666666667,12.386666666666667,1.4933333333333334,0.56,3.613333333333333,13,5.493333333333332,1.88,0.3431066666666666,10.986666666666665,4.426666666666667,0.4077466666666668,2.2533333333333334,1.653333333333333,0.5444,6-7,35.0,15.0,1.346666666666667,2.64,1897,2.56,4.96,1.6266666666666667,1.3066666666666666,1610612747,260,40.0,33.0
2286,2286,Pau Gasol,F-C,2012,49.0,33.775510204081634,13.734693877551019,4.081632653061225,1.2448979591836735,6.3265306122448965,11,0.5714285714285714,0.16326530612244894,0.09524489795918367,11.816326530612244,5.510204081632653,0.4621836734693878,3.6326530612244894,2.5510204081632653,0.5976122448979592,7-0,22.0,16.0,2.26530612244898,1.8979591836734693,2200,2.061224489795918,8.591836734693878,0.4897959183673469,2.122448979591837,1610612747,250,27.0,32.0
2287,2287,Jodie Meeks,G,2012,78.0,21.28205128205128,7.9230769230769225,0.8846153846153846,0.0641025641025641,1.7179487179487178,3,4.384615384615385,1.5641025641025639,0.3242051282051282,6.7948717948717965,2.628205128205128,0.3621282051282049,1.2307692307692308,1.1025641025641026,0.4349358974358974,6-4,33.0,20.0,0.4743589743589744,1.3205128205128205,201975,0.7051282051282052,2.1923076923076925,0.7435897435897436,0.6666666666666666,1610612747,208,45.0,25.0
